transaction_id,account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,is_fraud,post_auth_risk_score
184987,1716,5,2,891.327911,0.173882,1566.000529,bank_transfer,mobile,0,0.057582,0,4,0,17.702775,1536.289598,0,0.111649
317182,624,1,3,4215.205648,0.188293,6133.273704,upi,mobile,0,0.435095,0,4,1,8.824528,5992.76685,0,0.229511
162771,647,4,1,5725.831078,0.411981,2064.88701,card,mobile,0,0.368021,1,4,0,43.380204,1874.025974,0,0.021836
128948,667,5,3,5007.674034,0.587191,846.733902,card,mobile,0,0.168446,0,5,0,45.481479,679.811435,0,0.07161
143662,778,1,1,7221.684714,0.241412,6188.429439,upi,mobile,0,0.230187,0,3,2,4.668488,5947.706615,0,0.296186
168983,1754,5,3,12873.722236,0.142296,515.775985,upi,desktop,0,0.006564,0,1,0,52.321267,86.651911,0,0.385668
317133,990,4,2,6387.361781,0.353946,1563.851742,card,mobile,0,0.165832,0,3,0,47.871171,1350.939683,0,0.121962
117277,1169,4,2,2409.678167,0.056784,1357.316177,card,mobile,1,0.439309,4,3,0,56.290775,1276.993571,0,0.303248
352328,704,3,1,10782.490249,0.215651,1610.303746,bank_transfer,mobile,0,0.042644,2,7,0,4.26298,1250.887405,0,0.340755
252786,1642,1,3,5749.690987,0.556236,1388.274996,card,mobile,0,0.196493,0,4,1,1.883008,1196.618629,0,0.31256
118686,147,3,2,3586.907038,0.427676,6292.826363,upi,desktop,0,0.319785,1,3,1,32.339481,6173.262795,0,0.341738
298858,730,3,2,8457.887653,0.227331,3874.820813,card,mobile,0,0.436919,0,4,0,33.51467,3592.891224,0,0.397216
134204,124,5,2,4529.477869,0.134474,2529.033781,card,desktop,0,0.20531,2,1,0,13.457032,2378.051186,0,0.093488
393240,1046,1,1,3623.713078,0.067428,734.825589,bank_transfer,mobile,0,0.423792,5,2,0,51.250762,614.035153,0,0.227713
320360,1547,2,1,4972.33056,0.173383,3014.080076,card,mobile,0,0.315509,2,3,0,97.983227,2848.335724,0,0.345416
19325,1656,1,2,12408.562827,0.27745,1142.077528,card,desktop,0,0.450539,3,2,1,57.13853,728.458768,0,0.22299
284795,1512,4,3,8427.028783,0.220209,2929.657929,card,mobile,0,0.116287,4,6,1,47.277972,2648.756969,0,0.357395
37512,782,3,2,6112.893544,0.259731,1601.839638,card,desktop,0,0.382276,2,3,1,10.152793,1398.07652,0,0.23114
309305,1842,4,1,5096.371746,0.57548,1786.575109,upi,mobile,0,0.251922,2,3,1,15.011375,1616.696051,0,0.363174
274687,619,1,1,1856.18761,0.151161,2079.15981,upi,mobile,0,0.265483,1,5,1,2.421302,2017.28689,0,0.302702
31754,1609,2,1,6048.523239,0.286089,3646.814124,card,mobile,0,0.065608,0,2,0,17.797125,3445.196683,0,0.273288
30760,166,3,3,1976.668,0.059004,1921.040222,upi,mobile,0,0.452061,1,3,1,45.102043,1855.151288,0,0.215317
204510,879,2,2,2911.874564,0.202845,864.957734,wallet,mobile,0,0.374594,3,1,1,21.60165,767.895249,0,0.261131
357568,1026,2,1,10325.415675,0.459951,3023.029311,upi,mobile,0,0.196244,2,7,1,3.31526,2678.848788,1,0.873285
258091,250,1,1,5315.383782,0.176887,2804.138211,wallet,desktop,0,0.377715,2,3,1,16.697627,2626.958752,0,0.125105
36092,1968,5,1,18443.546197,0.387888,6475.930577,bank_transfer,mobile,0,0.193943,2,4,0,40.45757,5861.145704,0,0.373168
198521,1989,2,1,5055.895211,0.183151,165.319687,card,mobile,0,0.203416,1,2,0,10.65968,-3.210153,0,0.356771
25820,1991,3,2,1738.47676,0.373265,694.814952,card,desktop,0,0.203058,1,2,0,28.701914,636.865727,0,0.097589
322611,1196,4,2,9044.566357,0.240531,867.766001,card,desktop,0,0.259264,1,5,0,37.899726,566.280456,0,0.228326
51463,923,5,2,1143.29293,0.119802,3568.036956,card,mobile,0,0.357285,2,5,0,30.647313,3529.927192,0,0.030623
291671,329,2,2,3461.245105,0.048512,1416.874424,upi,desktop,0,0.102102,0,7,1,21.731722,1301.499587,0,0.150481
108643,1882,4,1,1293.539923,0.10785,4874.056639,card,mobile,0,0.24114,2,3,1,21.706473,4830.938642,0,0.152581
197031,1132,3,1,1545.978151,0.090421,1089.559996,wallet,desktop,0,0.393599,0,1,0,36.988172,1038.027391,0,0.120561
365208,1732,2,1,6258.804447,0.286225,1878.870437,upi,mobile,0,0.428144,0,4,0,63.794919,1670.243622,0,0.071716
250066,1439,1,2,8655.927489,0.1371,2266.931293,card,tablet,0,0.274565,1,3,0,7.73651,1978.400377,0,0.043067
380438,1063,4,1,2957.880403,0.117091,1334.385283,card,mobile,0,0.196041,1,4,0,44.017353,1235.78927,0,0.118171
315968,774,1,1,2755.094611,0.510331,5048.602641,card,mobile,0,0.237076,0,3,1,62.013661,4956.766154,0,0.199672
299425,1219,3,3,1287.534123,0.154343,3715.666208,card,desktop,0,0.20049,1,1,0,67.090882,3672.748404,0,0.108211
183372,1694,3,1,5492.862151,0.253926,331.393781,bank_transfer,mobile,0,0.295868,3,4,0,19.676048,148.298376,0,0.365069
28647,579,4,2,8317.868827,0.253589,397.025859,card,tablet,0,0.469025,0,2,0,31.809184,119.763565,0,0.325928
125667,990,5,1,3544.174884,0.722925,881.984677,upi,mobile,0,0.38623,1,4,0,49.402662,763.845514,0,0.113026
324565,1785,3,2,4039.522363,0.244114,1951.038427,upi,mobile,0,0.15909,0,4,0,43.295861,1816.387681,0,0.147558
324323,498,4,2,2460.823493,0.258629,1526.061308,card,mobile,0,0.43379,0,5,1,45.753257,1444.033859,0,0.32333
14403,144,4,1,4970.452996,0.233801,3907.342272,card,mobile,0,0.166219,0,1,0,68.75198,3741.660506,0,0.349373
163009,1641,5,3,1016.697667,0.35573,1319.856701,wallet,mobile,0,0.101785,0,3,0,21.804823,1285.966778,0,0.175834
320751,48,3,1,2261.591207,0.306988,3715.579222,card,mobile,0,0.172772,1,3,0,0.233016,3640.192849,0,0.124778
164886,1903,4,3,1971.201104,0.16265,689.70833,bank_transfer,mobile,0,0.277415,0,4,0,25.880968,624.001626,0,0.383897
378851,1741,5,3,5306.679287,0.451385,2020.898268,card,mobile,0,0.197517,2,4,0,25.530645,1844.008959,0,0.036126
360169,615,3,3,4605.583229,0.088038,3281.334674,bank_transfer,mobile,0,0.220429,0,5,0,31.94926,3127.815233,0,0.349791
177298,1566,2,3,6173.111236,0.249675,3120.232829,upi,mobile,0,0.089515,1,3,1,69.565833,2914.462454,0,0.222167
260519,1664,4,2,3848.436847,0.08403,1293.995906,bank_transfer,mobile,1,0.15956,2,2,0,37.664382,1165.714678,0,0.002096
265366,251,4,3,2054.752125,0.025945,2392.580319,card,mobile,0,0.289196,0,2,0,27.298079,2324.088582,0,0.370006
318869,1324,4,2,2339.836709,0.022199,4465.305675,card,desktop,0,0.198704,2,2,0,7.991397,4387.311118,0,0.338575
323136,1135,4,2,7049.017132,0.340853,2229.121969,bank_transfer,desktop,0,0.325556,2,2,0,6.02847,1994.154731,0,0.061716
50351,1547,2,1,4224.627067,0.141972,821.782434,upi,mobile,0,0.027344,0,3,1,48.697507,680.961532,0,0.054534
175048,1618,2,1,3330.98692,0.101668,1103.759806,card,mobile,0,0.395123,3,2,0,51.125179,992.726908,0,0.311996
140221,1582,2,1,3977.453725,0.066797,244.54898,card,mobile,0,0.614585,2,2,0,12.065952,111.967189,0,0.245219
360270,1639,4,3,3139.39263,0.13361,2341.122405,wallet,mobile,0,0.312339,1,1,0,12.073482,2236.475984,0,0.251411
287895,607,1,3,783.566592,0.165209,334.556653,card,desktop,0,0.191231,0,3,1,10.42147,308.437766,0,0.176255
297438,1033,2,2,4791.538241,0.09573,2017.469156,upi,mobile,0,0.251312,1,6,1,71.197763,1857.751215,0,0.121315
73022,271,2,2,999.271199,0.349875,1901.236426,bank_transfer,mobile,0,0.479814,2,3,1,58.550321,1867.927386,0,0.001333
373719,1137,4,1,11195.408329,0.568539,2103.309115,card,mobile,0,0.355369,0,4,0,49.621815,1730.128837,0,0.267565
357531,558,4,2,4994.688698,0.176076,2590.6906,card,mobile,0,0.090671,0,3,0,1.302126,2424.200977,0,0.17984
146448,203,4,3,4848.299672,0.362792,1767.650882,wallet,mobile,0,0.1408,1,2,0,3.512134,1606.040893,0,0.233987
19851,1424,2,1,2491.841216,0.191556,3961.208867,upi,mobile,0,0.27169,1,5,2,34.728833,3878.147493,0,0.250578
371109,237,4,2,7922.773053,0.319269,934.084803,card,mobile,0,0.577671,1,5,1,5.598951,669.992368,0,0.039148
199485,1125,3,2,6069.482283,0.38553,8651.124203,wallet,mobile,0,0.282872,1,3,0,42.669966,8448.808127,0,0.280838
369913,721,2,1,4297.683495,0.190248,709.23103,wallet,mobile,0,0.062553,1,4,1,58.427554,565.974913,0,0.351118
348653,1552,3,1,7060.809684,0.050753,2135.881282,wallet,desktop,0,0.581686,4,5,0,18.896508,1900.520959,0,0.380703
247283,329,3,2,9771.379743,0.183874,4340.113218,card,mobile,0,0.358799,0,3,0,13.096438,4014.40056,0,0.386343
167329,272,5,1,3629.675289,0.431767,3534.537799,wallet,mobile,0,0.34668,3,3,0,28.312469,3413.548623,0,0.313255
331855,1420,2,3,9413.143205,0.029377,8141.248974,wallet,mobile,0,0.127914,1,5,0,10.095453,7827.477534,0,0.19693
256860,1140,3,2,808.789316,0.489396,4370.965717,card,mobile,0,0.206982,0,3,1,70.544718,4344.006074,0,0.045086
265637,1591,1,1,10144.22749,0.363623,7345.748323,card,desktop,0,0.11316,0,4,0,16.856341,7007.607407,0,0.107485
369285,1760,4,3,7999.290998,0.534928,1237.998799,bank_transfer,mobile,0,0.518842,1,0,1,26.277495,971.355765,0,0.121592
86903,1719,5,1,5545.487247,0.065851,423.430358,upi,mobile,0,0.097293,2,2,1,55.155003,238.580784,0,0.219905
198504,706,5,3,3043.380386,0.807817,1958.189856,bank_transfer,mobile,0,0.184395,1,1,0,68.044602,1856.743844,0,0.386511
350243,1453,5,3,1202.906451,0.597317,633.768107,card,mobile,0,0.061507,0,2,1,1.71319,593.671225,0,0.395048
297578,47,2,1,3634.971003,0.587221,7367.956508,upi,desktop,0,0.158332,2,3,0,27.87529,7246.790808,0,0.083849
311127,1978,3,3,8195.189642,0.355567,1272.239594,card,mobile,0,0.183591,2,7,1,30.304002,999.066606,1,0.838872
58691,778,5,2,9807.777781,0.135988,661.07787,wallet,mobile,0,0.217124,2,2,0,47.657037,334.151944,0,0.021828
139251,1185,5,3,8705.792114,0.13151,4497.478493,upi,mobile,0,0.518442,1,1,0,45.907795,4207.285423,0,0.250135
264907,1487,4,3,4243.158718,0.115801,2461.617001,card,mobile,0,0.168585,1,3,0,27.575527,2320.178377,0,0.200767
176369,1431,4,2,14866.118617,0.150647,1871.347828,wallet,mobile,0,0.231739,1,4,0,46.07708,1375.810541,0,0.064748
208378,993,4,1,1956.442802,0.099134,874.575684,card,desktop,1,0.260442,1,5,0,32.371229,809.360923,0,0.04486
41661,617,3,1,2274.67793,0.560054,883.710487,card,mobile,1,0.010506,0,5,0,26.191827,807.887889,0,0.371801
388151,247,1,3,5030.223676,0.153777,983.163327,wallet,mobile,0,0.305141,0,4,0,86.951365,815.489204,0,0.159412
336266,958,2,1,3465.710519,0.168097,2440.789276,card,desktop,0,0.241596,1,1,0,4.739127,2325.265592,0,0.384881
75395,68,1,1,3895.402044,0.142626,472.255249,card,mobile,0,0.585847,3,2,0,58.546366,342.408515,1,0.75249
305861,1798,5,3,1031.308376,0.164329,4213.775557,card,mobile,0,0.278416,1,5,2,27.82145,4179.398612,0,0.328374
365050,1814,2,3,10110.082779,0.323651,532.271268,card,mobile,0,0.427465,0,4,0,10.379776,195.268508,0,0.082087
38635,1652,3,3,5463.576223,0.532801,508.179873,bank_transfer,mobile,0,0.079468,2,4,0,56.455427,326.060666,0,0.203899
97844,400,5,1,2447.722609,0.179048,2617.84189,card,desktop,0,0.407559,1,1,0,0.525373,2536.251136,0,0.052537
269910,1381,2,1,5462.643042,0.350965,2207.006937,wallet,mobile,0,0.220502,2,4,0,51.403595,2024.918836,0,0.22795
129830,360,1,1,4846.708305,0.109465,5682.014709,card,mobile,0,0.117429,1,0,0,9.217189,5520.457766,0,0.196505
271432,832,3,2,3809.396311,0.080754,437.220052,card,desktop,0,0.187569,1,2,0,54.567018,310.240175,0,0.279616
38028,472,2,3,833.365687,0.074666,2062.146078,card,mobile,0,0.221025,3,4,0,36.849466,2034.367222,0,0.206288
74893,1146,2,1,2536.73229,0.301539,605.428388,upi,mobile,0,0.315512,1,4,1,63.946781,520.870645,0,0.260277
216575,610,1,1,5611.40838,0.207418,2419.349271,card,mobile,0,0.137442,2,2,0,25.69642,2232.302325,0,0.182691
68294,1648,5,2,7557.605326,0.111344,3258.93991,card,mobile,0,0.659543,1,4,2,27.098953,3007.019733,0,0.20288
64870,825,2,3,2892.492038,0.344531,1113.229882,card,mobile,0,0.391821,1,2,1,25.424165,1016.813481,0,0.101438
156182,1524,3,1,2540.082978,0.460798,2262.785598,upi,mobile,0,0.122841,0,3,1,3.12387,2178.116166,0,0.386185
60082,1153,2,3,1506.266692,0.380865,5426.904914,upi,mobile,0,0.468932,0,3,0,3.139644,5376.696024,0,0.369441
111591,614,4,2,8553.928925,0.438171,2761.88156,card,mobile,0,0.00307,1,2,1,70.276006,2476.750596,0,0.09317
273488,1345,1,3,3258.03288,0.575381,901.272014,card,mobile,0,0.269863,0,2,0,42.109855,792.670918,0,0.356356
31566,421,1,1,341.163914,0.327217,4578.239703,wallet,tablet,0,0.053069,0,0,0,41.324694,4566.867573,0,0.201575
169357,1226,1,1,5354.406577,0.251067,644.87028,card,tablet,1,0.072913,1,6,1,14.704935,466.390061,1,0.727961
255895,1097,4,3,3968.087167,0.180481,909.551657,card,mobile,0,0.294726,0,4,0,6.468685,777.282085,0,0.375414
250339,1517,5,2,8141.673208,0.096885,1017.177595,upi,mobile,1,0.29131,1,4,0,61.638283,745.788488,0,0.274996
165461,657,1,3,4961.609941,0.230713,2100.243652,card,mobile,0,0.059165,0,2,0,18.600374,1934.856654,0,0.171919
306037,1128,1,2,2924.827181,0.547268,3645.874219,card,desktop,0,0.273308,1,3,0,26.054777,3548.37998,0,0.146469
23162,61,3,1,1363.470899,0.516509,3916.123272,upi,tablet,0,0.477763,0,3,0,30.113649,3870.674242,0,0.036407
242087,800,5,1,4957.067823,0.243947,1321.529186,card,mobile,0,0.32287,2,2,1,40.821535,1156.293592,0,0.014206
250095,838,4,3,2942.445899,0.220964,2753.197139,card,mobile,0,0.367604,2,6,1,18.925542,2655.115609,0,0.255281
342879,943,3,3,4472.695128,0.14762,2038.617731,card,desktop,0,0.159407,1,4,0,17.173115,1889.527893,0,0.00639
32605,1524,2,3,10568.382122,0.133123,583.43996,card,desktop,0,0.240131,0,4,0,32.573921,231.160556,0,0.325163
76422,323,5,3,3464.527677,0.306669,3480.905067,upi,desktop,0,0.206009,0,4,0,31.743917,3365.420811,0,0.39924
269473,1597,4,3,2385.557274,0.191857,4311.227314,card,mobile,0,0.064585,1,3,0,25.072053,4231.708738,0,0.349772
235357,1092,3,3,2632.836933,0.266954,2890.841781,card,desktop,1,0.130522,1,0,0,40.917665,2803.08055,0,0.298273
194178,1321,3,1,1796.059621,0.41007,1345.175095,card,desktop,1,0.319189,3,6,0,13.765012,1285.306441,0,0.30527
11720,315,5,1,2281.232145,0.513771,1739.591468,card,desktop,0,0.311568,2,0,0,12.000093,1663.550396,0,0.352075
110328,350,5,1,4678.246358,0.199824,4532.486393,wallet,mobile,0,0.201359,1,2,0,0.376984,4376.544847,0,0.057452
64912,261,3,1,1595.698592,0.128152,1359.626263,card,desktop,0,0.582541,0,3,1,7.557912,1306.43631,0,0.205243
381052,1846,3,1,14524.203036,0.166797,1500.7867,bank_transfer,mobile,0,0.210393,0,4,1,37.751457,1016.646599,0,0.08394
397852,1732,5,1,3440.859664,0.111133,1387.463806,card,mobile,0,0.042953,0,3,1,22.166693,1272.768484,0,0.057202
65971,136,1,2,5075.719978,0.222105,480.333032,upi,mobile,1,0.164193,2,1,0,11.898313,311.142366,0,0.337383
189388,181,4,2,2920.029285,0.48002,1791.071985,card,mobile,0,0.034591,1,9,1,24.215168,1693.737675,1,0.774026
179677,55,1,1,1035.085707,0.392311,1894.359657,card,desktop,0,0.18051,1,4,1,48.711477,1859.856801,0,0.228439
245672,404,2,3,11072.143063,0.472761,793.194386,card,mobile,0,0.233702,0,3,0,10.985022,424.12295,0,0.391329
205640,1124,4,1,3739.3381,0.066797,2743.24965,wallet,mobile,0,0.483784,0,5,0,12.707325,2618.605047,0,0.243783
160284,545,2,3,5516.162679,0.243948,2130.75447,card,mobile,0,0.43771,0,0,1,24.774699,1946.882381,0,0.355946
242253,1206,1,2,4977.351676,0.134565,772.226464,upi,desktop,1,0.155377,5,3,1,32.992538,606.314741,0,0.048124
27797,533,1,2,8814.343358,0.402062,2779.532562,upi,mobile,0,0.138342,2,3,0,25.476803,2485.721117,0,0.255843
238261,851,2,3,2315.799612,0.170237,2031.586978,card,desktop,0,0.413575,1,2,0,35.967971,1954.393658,0,0.018281
270854,1653,2,2,7355.828679,0.092447,1421.894035,upi,mobile,0,0.255479,3,4,0,4.901978,1176.699746,1,0.722491
247916,1299,4,3,4972.937433,0.505719,350.351159,upi,desktop,0,0.203947,0,3,0,24.625656,184.586578,0,0.143977
132773,847,4,2,3469.53702,0.181684,1052.224784,card,mobile,0,0.351882,2,3,1,8.296598,936.57355,0,0.340617
335083,222,1,1,415.718926,0.083194,522.758653,card,mobile,0,0.363651,2,1,0,76.245961,508.901356,0,0.099955
19007,883,2,1,6020.615671,0.072444,589.77611,card,mobile,0,0.212227,1,3,0,80.181699,389.088921,0,0.249558
188407,223,3,2,3172.985787,0.09086,1539.360839,upi,mobile,0,0.340906,1,1,1,61.089939,1433.594646,0,0.367888
288119,724,4,3,1004.057099,0.41272,4658.910034,wallet,mobile,1,0.488461,0,6,0,1.016205,4625.441464,0,0.175997
53128,702,5,3,5562.884504,0.036369,737.263569,upi,mobile,0,0.081679,1,3,2,77.314412,551.834086,0,0.304537
174845,261,2,3,1407.039064,0.235923,2922.793134,upi,mobile,0,0.378555,2,5,0,17.057229,2875.891832,0,0.335234
297918,1236,3,1,4541.985426,0.295724,483.447185,card,mobile,0,0.321353,0,2,0,61.488374,332.047671,0,0.172912
311337,1429,5,1,1693.631817,0.345277,672.945958,card,mobile,0,0.187559,2,5,1,5.486468,616.491564,0,0.344392
315967,935,2,3,13563.186412,0.17979,2782.616755,upi,mobile,0,0.054531,1,2,1,73.289802,2330.510541,0,0.3355
222685,1996,4,1,2852.469953,0.371713,2303.030361,upi,desktop,0,0.214099,1,3,1,73.528118,2207.948029,0,0.167532
266324,1691,5,1,8431.973079,0.106839,4423.421611,wallet,mobile,0,0.553442,1,1,3,21.964744,4142.355842,0,0.334623
273907,343,5,3,3337.746494,0.067573,6224.072624,upi,mobile,0,0.067932,2,3,0,53.457158,6112.814408,0,0.111476
165003,745,4,1,7322.699748,0.171599,3538.08729,card,mobile,1,0.286495,3,4,0,9.700172,3293.997298,0,0.247479
243667,1538,3,3,3482.882841,0.222052,1993.160149,wallet,desktop,0,0.182411,1,4,0,22.724423,1877.064054,0,0.18854
13094,1301,3,2,2834.930592,0.670909,6273.087311,card,mobile,0,0.440629,0,0,0,25.644954,6178.589624,0,0.115451
189092,1626,4,1,3607.590844,0.067621,1359.445375,upi,mobile,0,0.490762,1,3,0,2.28582,1239.192347,0,0.215923
324118,1813,4,3,3898.070604,0.266969,3116.526398,card,desktop,0,0.102857,1,1,1,30.058168,2986.590711,0,0.159441
266417,1744,5,3,3434.210783,0.188902,898.035122,upi,mobile,0,0.607062,1,1,0,22.949619,783.561429,0,0.196666
384013,1718,3,1,1216.908411,0.412341,2374.086265,card,mobile,0,0.583974,1,2,0,37.082231,2333.522652,0,0.158988
296721,1703,1,1,3779.76694,0.325896,762.700656,card,mobile,0,0.537735,3,5,0,25.779343,636.708425,0,0.077195
383950,1261,4,2,5212.64071,0.320746,1215.63065,card,mobile,0,0.395884,2,2,0,30.269287,1041.87596,0,0.00952
354641,184,4,3,6468.247098,0.274095,890.579759,card,tablet,0,0.382668,1,4,0,1.371765,674.971523,0,0.301851
268864,1956,4,2,2396.277516,0.133314,2812.481871,bank_transfer,mobile,0,0.183658,3,1,0,12.744964,2732.605954,0,0.290123
179059,1386,5,1,5181.118864,0.1447,4108.564677,card,mobile,0,0.033399,1,5,0,28.889322,3935.860715,0,0.064974
359210,748,5,2,6801.625327,0.331905,669.192961,card,mobile,0,0.320658,1,4,0,13.049828,442.472117,0,0.387369
137397,1882,4,2,9964.115861,0.10543,1734.131594,card,desktop,0,0.593498,2,4,1,1.114985,1401.994398,0,0.1521
75378,1858,3,3,7926.698694,0.344282,404.019303,card,desktop,0,0.441748,1,3,0,77.444591,139.796013,0,0.215767
55355,1207,2,2,6786.721768,0.127368,1613.136356,card,mobile,0,0.038843,1,1,2,40.738418,1386.912297,0,0.095321
76529,821,4,1,773.17621,0.251029,7485.781095,card,mobile,0,0.17904,0,5,0,56.899123,7460.008555,0,0.1113
37027,1393,5,3,9088.495582,0.333265,2537.156304,card,mobile,0,0.297032,1,4,0,40.104037,2234.206451,0,0.128486
303239,1516,4,1,6452.400502,0.430194,2875.829572,card,mobile,0,0.071547,1,1,0,21.190364,2660.749555,0,0.356587
164520,468,5,1,2948.078576,0.081632,1603.047466,card,mobile,0,0.081614,2,3,1,17.873407,1504.77818,0,0.212656
300215,600,5,2,3101.865318,0.131861,4374.470924,wallet,desktop,0,0.311782,2,5,0,12.12315,4271.075414,0,0.377199
173795,1133,3,3,4030.699243,0.086957,420.078414,wallet,mobile,0,0.314093,1,2,0,22.790336,285.721773,0,0.131516
287628,59,3,1,2810.288207,0.239443,4523.055933,upi,mobile,1,0.30925,0,4,0,24.8268,4429.379659,0,0.070332
131201,1124,5,1,3790.476401,0.04193,3052.681554,card,mobile,0,0.389805,3,2,0,45.978765,2926.33234,0,0.136251
645,1889,5,2,7510.976809,0.130942,2241.9796,card,tablet,0,0.473868,0,1,0,44.300338,1991.613706,0,0.033933
226687,1905,5,1,6220.826098,0.508482,486.792806,upi,mobile,0,0.280842,1,6,0,6.373165,279.431936,0,0.024713
41733,236,1,1,1142.413687,0.131187,3120.352666,card,desktop,0,0.13784,1,1,0,1.585633,3082.27221,0,0.063547
230555,1391,1,2,3197.650704,0.256967,3328.069368,upi,desktop,0,0.566828,0,4,0,96.936833,3221.481011,0,0.365902
278677,1627,2,2,7663.14148,0.242885,2169.116164,upi,mobile,0,0.068206,0,2,1,21.19877,1913.678114,0,0.289845
354176,378,3,1,3481.60743,0.362359,2351.281437,card,mobile,0,0.53533,1,3,1,8.856574,2235.227856,0,0.153582
131226,575,3,2,4559.734777,0.260987,2367.581396,upi,mobile,1,0.508177,0,7,0,33.63104,2215.590237,0,0.269163
252176,1409,5,1,13379.480397,0.134636,2950.295435,card,mobile,1,0.246204,3,2,0,92.721413,2504.312755,0,0.297131
55405,650,1,3,4838.359603,0.218396,1465.105142,card,desktop,0,0.249491,1,4,0,0.084844,1303.826489,0,0.284219
120570,1937,2,1,5642.683075,0.135988,2926.345242,card,tablet,0,0.356552,3,2,0,11.264184,2738.255807,0,0.093161
155370,1485,1,3,1116.220884,0.191989,1574.320816,card,tablet,0,0.288415,0,1,1,52.017917,1537.113454,0,0.275857
38361,936,2,2,1668.033322,0.415266,7888.279747,card,tablet,0,0.44517,1,4,0,2.720944,7832.678636,0,0.234463
74687,1294,1,1,1558.878985,0.234107,1205.657133,card,mobile,0,0.177269,1,3,0,27.572222,1153.6945,0,0.393545
344430,382,2,2,7334.359714,0.067573,545.071308,upi,mobile,0,0.158197,0,5,0,27.48391,300.592651,0,0.042241
191626,949,3,3,8783.513166,0.132959,2137.536802,card,mobile,0,0.275968,1,6,0,34.139424,1844.75303,1,0.927512
181757,690,2,2,1805.954416,0.686116,808.62019,card,mobile,0,0.492396,0,5,0,6.329485,748.421709,0,0.212668
239389,1306,2,1,3372.588876,0.259122,636.435592,card,mobile,0,0.356852,0,4,0,20.282614,524.015963,0,0.177892
95377,1513,5,3,4962.222344,0.445746,3102.620643,card,mobile,0,0.692845,2,3,0,35.813205,2937.213232,0,0.085697
197560,328,5,2,2653.507282,0.134341,672.84865,upi,mobile,0,0.309044,0,1,0,9.932515,584.398407,0,0.161112
267342,1413,5,1,4834.165964,0.175654,1236.609879,card,desktop,0,0.261708,5,4,0,7.96576,1075.471014,0,0.254428
350139,1228,5,2,4871.673249,0.333733,948.789689,card,tablet,0,0.187119,1,2,0,45.905164,786.400581,0,0.227835
262434,977,4,3,3420.006409,0.263849,4837.067676,wallet,mobile,0,0.185267,1,4,1,12.174163,4723.067462,0,0.339428
194678,1282,1,1,5013.90195,0.186292,1664.504914,upi,mobile,0,0.18088,3,2,2,13.568769,1497.374849,0,0.039743
38329,515,1,3,2872.257133,0.129877,1463.569665,wallet,desktop,0,0.39214,3,3,0,11.704994,1367.82776,0,0.349496
308908,326,4,2,1607.387681,0.233369,3487.207951,upi,mobile,0,0.46757,1,6,0,7.628891,3433.628362,0,0.240125
271489,1639,5,3,10657.008912,0.324632,2287.005464,wallet,mobile,0,0.223293,2,3,0,28.09887,1931.771834,0,0.138891
69794,1458,3,2,13982.512152,0.14427,2929.192084,card,mobile,0,0.493611,0,4,0,94.959704,2463.108345,0,0.079245
139890,1874,1,1,11389.679537,0.112181,509.237765,upi,mobile,0,0.277211,0,1,0,42.369075,129.581781,0,0.068893
89549,1245,5,2,5968.76577,0.312685,982.076422,wallet,mobile,0,0.526513,0,4,1,20.751986,783.117563,0,0.311736
55525,1592,3,1,3353.377459,0.459951,1077.070788,card,mobile,0,0.290558,1,4,0,28.542699,965.291539,0,0.284138
307198,979,5,2,2360.773137,0.337191,698.282313,card,mobile,0,0.538551,1,3,0,93.026991,619.589875,0,0.27246
313932,132,4,1,8248.502982,0.317157,2051.1141,card,desktop,1,0.476851,0,3,0,42.525644,1776.164001,0,0.305207
390345,135,5,2,17182.554915,0.143354,81.87894,card,mobile,0,0.295562,0,5,0,48.47879,-490.872891,0,0.073867
299086,1464,3,3,7519.184949,0.290824,913.407674,card,mobile,0,0.54962,3,4,0,46.325198,662.768175,0,0.059738
58532,120,2,1,6470.512337,0.509951,4940.677084,wallet,desktop,0,0.155484,2,4,0,14.356315,4724.99334,0,0.260242
342607,288,5,2,10702.738708,0.334276,5395.084233,card,mobile,0,0.261411,1,6,0,65.550796,5038.326276,0,0.061221
327502,1554,2,2,2204.755997,0.484837,3120.816518,card,mobile,0,0.39525,2,2,1,45.856225,3047.324651,0,0.051669
19750,731,2,2,4285.410515,0.534369,5578.143813,upi,mobile,0,0.169259,3,4,0,30.189103,5435.296796,0,0.107022
180830,1891,3,2,514.628806,0.115607,601.076299,upi,mobile,0,0.188122,3,4,1,13.354894,583.922006,0,0.322634
269683,1033,3,1,11429.464336,0.316236,5062.494692,upi,mobile,0,0.341666,3,5,1,33.767631,4681.512547,0,0.021077
385471,293,3,2,4911.384419,0.309702,3355.207401,bank_transfer,mobile,0,0.153117,2,5,1,58.303857,3191.494587,0,0.340365
290296,753,4,3,1341.395942,0.333733,3813.219763,upi,desktop,1,0.222319,2,2,0,2.825176,3768.506565,0,0.326162
78521,693,2,2,6670.770822,0.291041,465.519909,upi,desktop,0,0.504392,1,4,0,60.65376,243.160881,0,0.174866
98139,952,3,1,8782.735616,0.166275,3065.476726,wallet,mobile,0,0.263034,0,3,0,15.388793,2772.718872,0,0.178416
